number,theme,subtheme,year,set_name,minifigs,pieces,price,value_new,value_used,launch_date,eol_date,category,numeric_data_nan,price_unadjusted,value_change_per
9483-1,Cars,Cars 2,2012,Agent Mater's Escape,,144.0,17.692667347360263,35.0,29.0,2012-01-01,2012-12-31,set,False,14.99,0.9782206556447793
9484-1,Cars,Cars 2,2012,Red's Water Rescue,,199.0,23.594157456553148,40.73,37.5,2012-01-01,2012-12-31,set,False,19.99,0.7262748235448205
9485-1,Cars,Cars 2,2012,Ultimate Race Set,4.0,280.0,35.39713767493891,57.89,44.96,2012-01-01,2012-12-31,set,False,29.99,0.6354429708870496
9486-1,Cars,Cars 2,2012,Oil Rig Escape,,422.0,59.00309811171046,70.52,69.0,2012-01-01,2012-12-31,set,False,49.99,0.195191477343861
9461-1,Monster Fighters,,2012,The Swamp Creature,2.0,70.0,8.25028317265165,23.45,9.85,2012-01-06,2013-12-31,set,False,6.99,1.8423266825232063
6785-1,Duplo,,2012,Creative Cakes,,55.0,29.49564756574603,26.65,12.17,2012-01-01,2014-12-31,set,False,24.99,-0.09647686355768459
3934-1,Friends,,2012,Mia's Puppy House,1.0,64.0,11.791177238167382,20.0,6.63,2012-01-01,2012-12-31,set,False,9.99,0.6961834765116681
3933-1,Friends,,2012,Olivia's Invention Workshop,1.0,81.0,11.791177238167382,18.02,9.8,2012-01-01,2012-12-31,set,False,9.99,0.528261312337013
4430-1,City,Forest Fire,2012,Fire Transporter,3.0,522.0,59.00309811171046,123.37,64.0,2012-01-01,2013-12-31,set,False,49.99,1.0909071548484421
6217-1,HERO Factory,Breakout,2012,SURGE,,39.0,10.610879216328804,28.99,9.37,2012-01-01,2012-12-31,set,False,8.99,1.7321015920516791
6218-1,HERO Factory,Breakout,2012,SPLITFACE,,50.0,15.332071303683112,26.99,9.67,2012-01-01,2012-12-31,set,False,12.99,0.7603622801777858
4438-1,City,Forest Police,2012,Robber's Hideout,4.0,317.0,47.20011789332468,92.16,58.63,2012-01-01,2012-12-31,set,False,39.99,0.952537495950488
4433-1,City,Great Vehicles,2012,Dirt Bike Transporter,2.0,201.0,23.594157456553148,51.67,15.49,2012-01-01,2012-12-31,set,False,19.99,1.1899489352457864
9579-1,Ninjago,Spinners,2012,Starter Set,2.0,62.0,23.594157456553148,45.17,9.74,2012-01-01,2012-05-31,set,False,19.99,0.9144570041620317
3931-1,Friends,,2012,Emma's Splash Pool,1.0,43.0,7.069985150813075,8.83,4.96,2012-01-01,2012-12-31,set,False,5.99,0.24894180279636327
6283-1,HERO Factory,Breakout,2012,VOLTIX,,61.0,15.332071303683112,23.0,9.57,2012-01-08,2013-07-31,set,False,12.99,0.5001234695846267
3061-1,Friends,,2012,City Park Cafe,2.0,222.0,41.2986277841318,40.72,18.91,2012-01-01,2013-12-31,set,False,34.99,-0.01401082348683097
3065-1,Friends,,2012,Olivia's Tree House,1.0,191.0,23.594157456553148,40.07,11.74,2012-01-01,2013-12-31,set,False,19.99,0.6983017966963163
3183-1,Friends,,2012,Stephanie's Cool Convertible,1.0,130.0,17.692667347360263,23.36,6.95,2012-01-01,2013-07-31,set,False,14.99,0.32032098616748705
3187-1,Friends,,2012,Butterfly Beauty Shop,2.0,221.0,29.49564756574603,39.0,14.69,2012-01-01,2012-12-31,set,False,24.99,0.3222289801594861
3188-1,Friends,,2012,Heartlake Vet,2.0,343.0,53.101608002517565,92.9,32.04,2012-01-01,2013-12-31,set,False,44.99,0.7494762116355419
3315-1,Friends,,2012,Olivia's House,3.0,695.0,88.51054865767486,151.91,50.37,2012-01-01,2014-12-31,set,False,74.99,0.7162926035802818
3817-1,SpongeBob SquarePants,,2012,The Flying Dutchman,3.0,241.0,29.49564756574603,92.67,41.36,2012-01-01,2013-12-31,set,False,24.99,2.141819476702041
3818-1,SpongeBob SquarePants,,2012,Bikini Bottom Undersea Party,4.0,471.0,59.00309811171046,242.5,120.0,2012-01-01,2013-12-31,set,False,49.99,3.1099536763455236
3930-1,Friends,,2012,Stephanie's Outdoor Bakery,1.0,45.0,8.25028317265165,11.99,3.66,2012-01-01,2013-12-31,set,False,6.99,0.4532834508935285
3932-1,Friends,,2012,Andrea's Stage,1.0,87.0,11.791177238167382,16.35,6.33,2012-01-01,2012-12-31,set,False,9.99,0.38662999204828885
6203-1,HERO Factory,Breakout,2012,BLACK PHANTOM,,124.0,23.594157456553148,95.0,26.22,2012-01-01,2012-12-31,set,False,19.99,3.026420531224109
9450-1,Ninjago,Search for the Fang Blades,2012,Epic Dragon Battle,7.0,915.0,141.62395964041082,221.25,136.74,2012-01-06,2013-12-31,set,False,119.99,0.5622356595717494
3186-1,Friends,,2012,Emma's Horse Trailer,1.0,218.0,29.49564756574603,68.88,18.54,2012-01-06,2014-12-31,set,False,24.99,1.3352597988047537
9448-1,Ninjago,Search for the Fang Blades,2012,Samurai Mech,3.0,452.0,47.20011789332468,107.13,40.98,2012-01-06,2013-12-31,set,False,39.99,1.269697720715883
6171-1,Duplo,,2012,Gas Station,2.0,45.0,35.39713767493891,46.39,42.12,2012-01-06,2013-12-31,set,False,29.99,0.31055794471325315
6866-1,Marvel Super Heroes,X-Men,2012,Wolverine's Chopper Showdown,3.0,199.0,23.594157456553148,132.12,80.48,2012-01-05,2013-12-31,set,False,19.99,4.599691374582413
4597-1,Marvel Super Heroes,Constraction,2012,Captain America,,44.0,17.692667347360263,56.0,19.86,2012-01-05,2012-12-31,set,False,14.99,2.1651530490316473
6865-1,Marvel Super Heroes,The Avengers,2012,Captain America's Avenging Cycle,3.0,72.0,15.332071303683112,26.69,12.12,2012-01-05,2013-07-31,set,False,12.99,0.7407954523136386
3863-1,Games,,2012,Kokoriko,,115.0,14.830292305182724,10.12,,2012-01-03,2012-12-31,set,False,12.564870931564593,-0.31761291067315134
7345-1,Creator,3 in 1,2012,Transport Chopper,,383.0,41.2986277841318,43.53,17.58,2012-01-06,2013-12-31,set,False,34.99,0.054030178134043476
10223-1,Castle,Kingdoms,2012,Kingdoms Joust,9.0,1575.0,141.62395964041082,295.43,320.28,2012-01-01,2014-12-31,set,False,119.99,1.086017088846472
6134-1,Duplo,Cars,2012,Siddeley Saves The Day,3.0,34.0,41.2986277841318,53.61,40.48,2012-01-06,2012-12-31,set,False,34.99,0.29810608430429747
30018-1,City,Forest Police,2012,Police Microlight,1.0,32.0,4.709389107135921,4.04,1.98,2012-01-01,2013-12-31,set,False,3.99,-0.14213926518019643
30102-1,Friends,Promotional,2012,Desk,1.0,26.0,4.6857831466991495,5.94,3.45,2012-01-01,2013-12-31,set,False,3.97,0.26766429730841695
30103-1,Friends,Promotional,2012,Car,1.0,32.0,4.6857831466991495,6.19,5.0,2012-01-01,2012-12-31,set,False,3.97,0.3210171717742595
30105-1,Friends,Promotional,2012,Mailbox,1.0,41.0,4.709389107135921,5.46,2.75,2012-01-01,2013-12-31,set,False,3.99,0.15938604260300182
30150-1,City,Traffic,2012,Racing Car,1.0,37.0,5.889687128974498,4.63,2.32,2012-01-01,2013-12-31,set,False,4.99,-0.21388014361194646
30161-1,DC Comics Super Heroes,Batman,2012,Batmobile,,45.0,4.721192087354307,7.37,3.5,2012-01-01,2013-12-31,set,False,4.0,0.5610464187086379
3866-1,Games,Licensed,2012,Star Wars: The Battle of Hoth,32.0,305.0,46.384105720465115,28.26,36.78,2012-01-02,2013-12-31,set,False,39.29863887106372,-0.39073957423455474
3864-1,Games,,2012,Mini Taurus,4.0,165.0,18.54250564815712,14.72,16.49,2012-01-03,2012-12-31,set,False,15.710020100917433,-0.20614828010242653
30101-1,Friends,Promotional,2012,Skateboarder,1.0,28.0,5.889687128974498,4.87,3.0,2012-01-01,2012-12-31,set,False,4.99,-0.17313095019226327
4429-1,City,Medical,2012,Helicopter Rescue,4.0,425.0,70.80607833009623,92.64,57.91,2012-01-06,2013-12-31,set,False,59.99,0.30836225059824046
4207-1,City,Town,2012,City Garage,5.0,933.0,141.62395964041082,163.3,116.12,2012-01-06,2013-12-31,set,False,119.99,0.1530534834262901
4204-1,City,Mining,2012,The Mine,4.0,748.0,118.01799920363928,159.6,67.7,2012-01-06,2014-12-31,set,False,99.99,0.35233609345140016
3189-1,Friends,,2012,Heartlake Stables,2.0,401.0,59.00309811171046,123.56,38.92,2012-01-06,2013-12-31,set,False,49.99,1.0941273247391872
6867-1,Marvel Super Heroes,The Avengers,2012,Loki's Cosmic Cube Escape,3.0,181.0,23.594157456553148,52.3,27.72,2012-01-05,2013-12-31,set,False,19.99,1.2166504608739042
6868-1,Marvel Super Heroes,The Avengers,2012,Hulk's Helicarrier Breakout,4.0,389.0,59.00309811171046,77.24,48.9,2012-01-05,2013-12-31,set,False,49.99,0.3090838019007348
6869-1,Marvel Super Heroes,The Avengers,2012,Quinjet Aerial Battle,5.0,735.0,82.60905854848197,101.26,68.89,2012-01-05,2013-12-31,set,False,69.99,0.22577356259994286
10225-1,Star Wars,Ultimate Collector Series,2012,R2-D2,1.0,2127.0,212.44184095072544,314.84,174.57,2012-01-05,2014-12-31,set,False,179.99,0.4820056095871677
21101-1,Ideas,Licensed,2012,Hayabusa,1.0,369.0,59.00309811171046,333.28,235.55,2012-01-05,2013-12-31,set,False,49.99,4.648516953618293
3063-1,Friends,,2012,Heartlake Flying Club,1.0,195.0,23.594157456553148,17.75,6.0,2012-01-06,2013-12-31,set,False,19.99,-0.24769511127128488
3184-1,Friends,,2012,Adventure Camper,2.0,309.0,41.2986277841318,98.0,18.03,2012-01-06,2013-12-31,set,False,34.99,1.3729601988774698
3185-1,Friends,,2012,Summer Riding Camp,4.0,1112.0,118.01799920363928,219.2,71.03,2012-01-06,2014-07-31,set,False,99.99,0.8573438075472865
9488-1,Star Wars,The Clone Wars,2012,Elite Clone Trooper & Commando Droid Battle Pack,4.0,98.0,15.332071303683112,69.34,34.05,2012-01-01,2013-12-31,set,False,12.99,3.522546146999914
3937-1,Friends,,2012,Olivia's Speedboat,1.0,65.0,11.791177238167382,15.75,5.5,2012-01-06,2012-12-31,set,False,9.99,0.3357444877529387
3938-1,Friends,,2012,Andrea's Bunny House,1.0,62.0,11.791177238167382,17.54,4.91,2012-01-06,2013-07-31,set,False,9.99,0.487552908900733
3939-1,Friends,,2012,Mia's Bedroom,1.0,85.0,11.791177238167382,17.97,6.11,2012-01-06,2013-07-31,set,False,9.99,0.5240208536457337
4200-1,City,Mining,2012,Mining 4x4,1.0,102.0,14.151773281844536,23.72,5.86,2012-01-06,2013-12-31,set,False,11.99,0.676115037147369
4201-1,City,Mining,2012,Loader and Tipper,2.0,139.0,21.233561412875993,36.16,13.52,2012-01-06,2014-12-31,set,False,17.99,0.7029644390258828
4202-1,City,Mining,2012,Mining Truck,1.0,269.0,41.2986277841318,55.72,28.28,2012-01-06,2012-12-31,set,False,34.99,0.3491973702189042
4203-1,City,Mining,2012,Excavator Transporter,2.0,305.0,47.20011789332468,69.68,32.57,2012-01-06,2014-12-31,set,False,39.99,0.4762674991083987
10230-1,Promotional,Gift with Purchase,2012,Mini Modulars,,1356.0,94.41203876686775,173.71,110.06,2012-01-01,2013-12-31,set,False,79.99,0.8399136621648772
9449-1,Ninjago,Search for the Fang Blades,2012,Ultra Sonic Raider,6.0,622.0,94.41203876686775,214.25,79.67,2012-01-06,2013-12-31,set,False,79.99,1.2693080543366815
9561-1,Ninjago,Spinners,2012,Kai ZX,1.0,21.0,11.791177238167382,41.07,5.49,2012-01-03,2012-05-31,set,False,9.99,2.4831127690167105
7347-1,Creator,3 in 1,2012,Highway Pickup,,805.0,94.41203876686775,85.19,51.45,2012-01-06,2013-12-31,set,False,79.99,-0.09767863174356178
21016-1,Architecture,Landmark Series,2012,Sungnyemun,,325.0,41.2986277841318,397.14,150.26,2012-01-06,2013-01-31,set,False,34.99,8.616300136553043
21102-1,Ideas,Licensed,2012,Minecraft Micro World: The Forest,2.0,480.0,41.2986277841318,49.27,24.53,2012-01-06,2014-12-31,set,False,34.99,0.1930178469254382
6221-1,HERO Factory,Breakout,2012,NEX,,39.0,10.610879216328804,36.99,6.99,2012-01-08,2013-07-31,set,False,8.99,2.4860447702653197
6222-1,HERO Factory,Breakout,2012,CORE HUNTER,,51.0,15.332071303683112,36.99,16.44,2012-01-08,2012-12-31,set,False,12.99,1.4125898756493627
6223-1,HERO Factory,Breakout,2012,BULK,,61.0,15.332071303683112,36.06,11.71,2012-01-08,2013-07-31,set,False,12.99,1.351932709270506
21013-1,Architecture,Landmark Series,2012,Big Ben,,346.0,35.39713767493891,82.52,30.23,2012-01-06,2016-12-31,set,False,29.99,1.3312619443357976
6229-1,HERO Factory,Breakout,2012,XT4,,39.0,10.610879216328804,23.99,6.96,2012-01-08,2012-12-31,set,False,8.99,1.2608871056681539
9675-1,Star Wars,Planet Set,2012,Sebulba's Podracer & Tatooine,1.0,80.0,11.791177238167382,15.37,8.78,2012-01-01,2012-12-31,set,False,9.99,0.30351700169921686
6231-1,HERO Factory,Breakout,2012,SPEEDA DEMON,,192.0,41.2986277841318,52.67,36.92,2012-01-08,2013-07-31,set,False,34.99,0.2753450374987381
9516-1,Star Wars,Episode VI,2012,Jabba's Palace,10.0,717.0,141.62395964041082,280.9,218.93,2012-01-06,2013-12-31,set,False,119.99,0.9834214543444265
9515-1,Star Wars,The Clone Wars,2012,Malevolence,6.0,1092.0,141.62395964041082,330.95,177.75,2012-01-06,2013-12-31,set,False,119.99,1.3368221086339906
9500-1,Star Wars,The Old Republic,2012,Sith Fury-class Interceptor,3.0,741.0,106.21501898525352,237.45,151.86,2012-01-06,2013-12-31,set,False,89.99,1.235559549567718
9498-1,Star Wars,The Clone Wars,2012,Saesee Tiin's Jedi Starfighter,3.0,244.0,35.39713767493891,75.34,40.7,2012-01-06,2013-12-31,set,False,29.99,1.1284206845159839
9447-1,Ninjago,Search for the Fang Blades,2012,Lasha's Bite Cycle,2.0,250.0,29.49564756574603,62.14,22.29,2012-01-06,2013-12-31,set,False,24.99,1.1067515083874477
6230-1,HERO Factory,Breakout,2012,STORMER XL,,89.0,41.2986277841318,76.74,25.31,2012-01-08,2013-07-31,set,False,34.99,0.8581731189985409
9679-1,Star Wars,Planet Set,2012,AT-ST & Endor,1.0,65.0,11.791177238167382,18.01,10.91,2012-01-06,2013-07-31,set,False,9.99,0.5274132205987574
9678-1,Star Wars,Planet Set,2012,Twin-Pod Cloud Car & Bespin,1.0,78.0,11.791177238167382,11.45,8.87,2012-01-06,2013-07-31,set,False,9.99,-0.028934959697070037
9677-1,Star Wars,Planet Set,2012,X-wing Starfighter & Yavin 4,1.0,77.0,11.791177238167382,22.51,12.19,2012-01-06,2013-07-31,set,False,9.99,0.9090545028138826
9567-1,Ninjago,Spinners,2012,Fang-Suei,1.0,19.0,11.791177238167382,22.27,5.94,2012-01-03,2012-05-31,set,False,9.99,0.8887003010957423
10224-1,Creator Expert,Modular Buildings Collection,2012,Town Hall,8.0,2766.0,236.04780138749697,788.29,602.13,2012-01-03,2014-12-31,set,False,199.99,2.3395354473390757
21012-1,Architecture,Architect Series,2012,Sydney Opera House,,270.0,47.20011789332468,135.63,65.76,2012-01-03,2014-12-31,set,False,39.99,1.8735097718724467
4529-1,Marvel Super Heroes,Constraction,2012,Iron Man,,44.0,17.692667347360263,41.13,22.76,2012-01-05,2012-12-31,set,False,14.99,1.3246918733334223
4530-1,Marvel Super Heroes,Constraction,2012,The Hulk,,39.0,17.692667347360263,25.54,11.16,2012-01-05,2012-12-31,set,False,14.99,0.44353587271907613
9397-1,Technic,,2012,Logging Truck,,1308.0,165.22992007718238,228.58,128.26,2012-01-03,2013-12-31,set,False,139.99,0.3834056198370457
9499-1,Star Wars,Episode I,2012,Gungan Sub,4.0,465.0,82.60905854848197,189.89,120.05,2012-01-06,2013-12-31,set,False,69.99,1.2986583231493491
7346-1,Creator,3 in 1,2012,Seaside House,1.0,415.0,59.00309811171046,64.06,19.16,2012-01-06,2014-12-31,set,False,49.99,0.08570570105853292
10226-1,Creator Expert,Aircraft,2012,Sopwith Camel,,883.0,118.01799920363928,215.23,149.14,2012-01-06,2014-12-31,set,False,99.99,0.8237048708868726
9554-1,Ninjago,Booster pack,2012,Zane ZX,1.0,37.0,5.889687128974498,25.15,9.31,2012-01-06,2012-08-31,set,False,4.99,3.2701758937709604
9555-1,Ninjago,Booster pack,2012,Mezmo,1.0,32.0,5.889687128974498,31.78,9.51,2012-01-06,2012-08-31,set,False,4.99,4.395872361989706
9569-1,Ninjago,Spinners,2012,Spitta,1.0,20.0,11.791177238167382,11.79,11.2,2012-01-06,2012-12-31,set,False,9.99,-9.984059637168849e-05
9570-1,Ninjago,Spinners,2012,NRG Jay,1.0,20.0,11.791177238167382,44.99,43.73,2012-01-06,2012-08-31,set,False,9.99,2.8155647304129974
9571-1,Ninjago,Spinners,2012,Fangdam,1.0,20.0,11.791177238167382,50.73,21.84,2012-01-06,2012-08-31,set,False,9.99,3.302369388171846
9572-1,Ninjago,Spinners,2012,NRG Cole,1.0,20.0,11.791177238167382,33.91,15.0,2012-01-06,2012-12-31,set,False,9.99,1.8758790844255333
9591-1,Ninjago,Spinners,2012,Weapon Pack,2.0,73.0,23.594157456553148,67.91,19.56,2012-01-06,2012-12-31,set,False,19.99,1.8782549292150446
6154-1,Duplo,Disney Princess,2012,Cinderella's Castle,2.0,77.0,47.20011789332468,125.0,45.6,2012-01-03,2014-12-31,set,False,39.99,1.6482984699849286
9489-1,Star Wars,Episode VI,2012,Endor Rebel Trooper & Imperial Trooper Battle Pack,4.0,77.0,15.332071303683112,31.88,19.66,2012-01-01,2013-12-31,set,False,12.99,1.079301574363387
4206-2,City,Town,2012,Recycling Truck,3.0,297.0,35.39713767493891,54.77,41.26,2012-01-01,2012-12-31,set,False,29.99,0.5473002507425065
9491-1,Star Wars,The Clone Wars,2012,Geonosian Cannon,4.0,132.0,23.594157456553148,38.27,24.27,2012-01-01,2013-12-31,set,False,19.99,0.6220117234731227
79002-1,The Hobbit,An Unexpected Journey,2012,Attack of the Wargs,5.0,400.0,59.00309811171046,103.68,87.44,2012-01-12,2013-12-31,set,False,49.99,0.7571958645917686
79001-1,The Hobbit,The Desolation of Smaug,2012,Escape from Mirkwood Spiders,4.0,298.0,35.39713767493891,66.46,46.23,2012-01-12,2014-07-31,set,False,29.99,0.8775529425661306
79000-1,The Hobbit,An Unexpected Journey,2012,Riddles for the Ring,2.0,105.0,11.791177238167382,44.29,24.45,2012-01-12,2013-12-31,set,False,9.99,2.7561983087350885
30213-1,The Hobbit,An Unexpected Journey,2012,Gandalf at Dol Guldur,1.0,31.0,5.889687128974498,14.73,8.71,2012-01-12,2013-12-31,set,False,4.99,1.500981746133052
9396-1,Technic,,2012,Helicopter,,1056.0,141.62395964041082,198.85,89.88,2012-01-08,2013-12-31,set,False,119.99,0.40407033177781854
9525-1,Star Wars,The Clone Wars,2012,Pre Vizsla's Mandalorian Fighter,3.0,403.0,59.00309811171046,231.12,157.68,2012-01-08,2013-12-31,set,False,49.99,2.917082448152484
9526-1,Star Wars,Episode III,2012,Palpatine's Arrest,6.0,645.0,106.21501898525352,324.1,223.0,2012-01-08,2013-12-31,set,False,89.99,2.051357549020415
3316-1,Friends,Seasonal,2012,Friends Advent Calendar,2.0,212.0,41.2986277841318,22.71,18.76,2012-01-09,2012-12-31,set,False,34.99,-0.4501027947295169
4428-1,City,Seasonal,2012,City Advent Calendar,7.0,248.0,47.20011789332468,31.5,15.0,2012-01-09,2012-12-31,set,False,39.99,-0.33262878556379794
4629-1,Duplo,,2012,Build & Play Box,,150.0,70.80607833009623,45.0,,2012-01-09,2013-12-31,set,False,59.99,-0.36446134200214997
9509-1,Star Wars,Seasonal,2012,Star Wars Advent Calendar,10.0,234.0,59.00309811171046,42.75,28.69,2012-01-09,2012-12-31,set,False,49.99,-0.27546177458238713
9556-1,Ninjago,Booster pack,2012,Bytar,1.0,25.0,5.889687128974498,8.49,5.03,2012-01-09,2012-12-31,set,False,4.99,0.4415027172212905
9398-1,Technic,,2012,4x4 Crawler,,1327.0,236.04780138749697,256.72,144.66,2012-01-08,2014-12-31,set,False,199.99,0.08757632348613784
79003-1,The Hobbit,An Unexpected Journey,2012,An Unexpected Gathering,6.0,652.0,82.60905854848197,253.59,190.07,2012-01-12,2014-12-31,set,False,69.99,2.0697601988911662
79004-1,The Hobbit,The Desolation of Smaug,2012,Barrel Escape,5.0,334.0,47.20011789332468,112.26,77.81,2012-01-12,2014-07-31,set,False,39.99,1.378383889924065
79010-1,The Hobbit,An Unexpected Journey,2012,The Goblin King Battle,8.0,841.0,118.01799920363928,167.05,135.41,2012-01-12,2013-12-31,set,False,99.99,0.41546205771338607
9557-1,Ninjago,Booster pack,2012,Lizaru,1.0,17.0,5.889687128974498,12.89,7.83,2012-01-09,2012-12-31,set,False,4.99,1.1885712632488143
9573-1,Ninjago,Spinners,2012,Slithraa,1.0,20.0,11.791177238167382,29.99,8.63,2012-01-09,2012-12-31,set,False,9.99,1.5434271230292465
10228-1,Monster Fighters,,2012,Haunted House,6.0,2064.0,212.44184095072544,496.42,417.99,2012-01-09,2014-12-31,set,False,179.99,1.3367336574490596
9490-1,Star Wars,Episode IV,2012,Droid Escape,4.0,137.0,23.594157456553148,36.71,20.69,2012-01-01,2013-12-31,set,False,19.99,0.5558936600130215
21014-1,Architecture,Architect Series,2012,Villa Savoye,,660.0,82.60905854848197,200.09,96.52,2012-01-09,2015-12-31,set,False,69.99,1.4221314649478822
3920-1,Games,Licensed,2012,The Hobbit: An Unexpected Journey,4.0,394.0,41.2986277841318,24.99,19.95,2012-01-10,2013-12-31,set,False,34.99,-0.39489514928624525
10227-1,Star Wars,Ultimate Collector Series,2012,B-wing Starfighter,,1487.0,236.04780138749697,434.85,365.68,2012-01-10,2013-12-31,set,False,199.99,0.8422116090212957
10229-1,Creator Expert,Winter Village,2012,Winter Village Cottage,8.0,1490.0,118.01799920363928,380.37,300.63,2012-01-10,2013-12-31,set,False,99.99,2.222982956554568
40035-1,Seasonal,Christmas,2012,Rocking Horse,,49.0,5.889687128974498,7.55,3.42,2012-01-11,2013-12-31,set,False,4.99,0.28190170966086486
3300014-1,Seasonal,Christmas,2012,Christmas Set,4.0,109.0,17.692667347360263,57.92,44.16,2012-01-11,2012-12-31,set,False,14.99,2.2736725821413035
4630-1,Make and Create,,2012,Build & Play Box,,1000.0,74.22570579277311,75.69,38.01,2012-01-09,2013-12-31,set,False,62.88725764121003,0.019727588866786556
9590-1,Ninjago,Spinners,2012,NRG Zane,1.0,23.0,11.791177238167382,39.99,26.51,2012-01-09,2012-12-31,set,False,9.99,2.3915188612850806
9574-1,Ninjago,Spinners,2012,Lloyd ZX,1.0,23.0,11.791177238167382,40.43,15.76,2012-01-09,2012-12-31,set,False,9.99,2.428834897768337
6910-1,Creator,3 in 1,2012,Mini Sports Car,,70.0,7.069985150813075,9.54,2.88,2012-01-01,2013-12-31,set,False,5.99,0.3493663418660594
6911-1,Creator,3 in 1,2012,Mini Fire Truck,,69.0,7.069985150813075,10.99,2.62,2012-01-01,2013-12-31,set,False,5.99,0.5544587103886787
6912-1,Creator,3 in 1,2012,Super Soarer,,130.0,17.692667347360263,16.32,6.22,2012-01-01,2013-12-31,set,False,14.99,-0.07758396856791999
6913-1,Creator,3 in 1,2012,Blue Roadster,,152.0,17.692667347360263,15.43,8.13,2012-01-01,2013-12-31,set,False,14.99,-0.1278872938114587
